Test
Latitude	Longitude	Alpha	
       47.663200       144.24390    0.0070453557
       47.720867       144.22046    0.0077983900
       47.778511       144.19621    0.0055395665
       47.836170       144.17230    0.0025276155
       47.893829       144.14798    0.0047864390
       47.951309       144.12398    0.0016844041
       48.009148       144.09956    0.0023990088
       48.066624       144.07547    0.0066863720
       48.124454       144.05096    0.0016841389
       48.182114       144.02679    0.0038277763
       48.239597       144.00218     0.010973824
       48.297249       143.97792    0.0066861952
       48.354897       143.95323    0.0059715905
       48.412373       143.92886    0.0038275994
       48.470032       143.90408   0.00096918050
       48.527691       143.87962    0.0031129947
       48.585342       143.85475    0.0045421158
       48.642826       143.83020    0.0059712368
       48.700474       143.80522    0.0066859300
       48.758137       143.78058    0.0074006231
       48.815609       143.75551    0.0066861952
       48.873268       143.73077    0.0042732736
       48.930923       143.70561    0.0036011710
       48.988407       143.68077    0.0022568827
       49.045887       143.65550    0.0083070534
       49.103531       143.63058    0.0049457088
       49.161194       143.60521    0.0042734399
       49.218498       143.58018    0.0056179777
       49.276157       143.55472    0.0049457088
       49.333645       143.52960    0.0083070534
       49.391293       143.50403    0.0036011710
       49.448967       143.47881    0.0062902466
       49.506279       143.45354    0.0036011710
       49.563946       143.42781    0.0042734399
       49.621414       143.40244    0.0069627650
       49.678905       143.37662    0.0036014205
       49.736397       143.35114    0.0062904130
       49.794075       143.32521    0.0045986822
       49.851555       143.29962    0.0058488776
       49.909225       143.27359    0.0083492682
       49.966537       143.24791    0.0070989182
       1.2465175       131.68298    0.0014319682
       1.3050488       131.66974    0.0095189027
       1.3635859       131.65654     0.013562370
       1.4221221       131.64359    0.0095189027
       1.4806595       131.63039     0.025692772
       1.5391968       131.61719    0.0014319682
       1.5974867       131.60402     0.013562370
       1.6560240       131.59082    0.0095189027
       1.7145683       131.57767    0.0054739347
       1.7731203       131.56454     0.013561370
       1.8316647       131.55138     0.017604837
       1.8899629       131.53825     0.017604337
       1.9485154       131.52513     0.037822173
       2.0070679       131.51201    0.0095189027
       2.0656219       131.49864     0.017605837
       2.1239293       131.48557     0.025692772
       2.1824908       131.47247     0.011421896
       2.2410526       131.45940     0.016814549
       2.2993615       131.44606    0.0096243454
       2.3579333       131.43301     0.018612100
       2.4165068       131.41972    0.0042316929
       2.4748244       131.40668     0.027599854
       2.5333982       131.39339     0.013219447
       2.5919697       131.38034     0.013219447
       2.6503003       131.36708     0.011421896
       2.7088850       131.35382    0.0078267945
       2.7674799       131.34087     0.013219447
       2.8258107       131.32761     0.011421896
       2.8844080       131.31438     0.015016998
       2.9427512       131.30116    0.0060292437
       3.0013463       131.28819    0.0096243454
       3.0599437       131.27498    0.0060285765
       3.1183000       131.26180     0.014779118
       3.1769106       131.24861     0.018317813
       3.2352674       131.23543    0.0041647831
       3.2938778       131.22224     0.014779555
       3.3522489       131.20911   0.00062696356
       3.4108739       131.19595     0.011241736
       3.4692476       131.18256     0.013010864
       3.5278726       131.16940     0.013010864
       3.5862589       131.15630     0.011241736
       3.6446457       131.14319     0.016549122
       3.7032890       131.12984    0.0077034784
       3.7616756       131.11671    0.0094721692
       3.8203158       131.10361     0.014779993
       3.8787217       131.09029    0.0094726071
       3.9371247       131.07721    0.0059343497
       3.9957845       131.06389    0.0059343497
       4.0542049       131.05084    0.0076949700
       4.1126108       131.03752    0.0059275765
       4.1710315       131.02448    0.0094619259
       4.2297087       131.01118     0.011229757
       4.2881508       130.99794     0.011229975
       4.3465743       130.98463    0.0059286697
       4.4050131       130.97163     0.011230194
       4.4637094       130.95837    0.0041614950
       4.5221710       130.94516    0.0076962818
       4.5806131       130.93190     0.012997806
       4.6390753       130.91869   0.00062780154
       4.6975374       130.90546     0.014765199
       4.7560201       130.88811     0.018299767
       4.8144822       130.87488    0.0041623696
       4.8729653       130.86169   0.00062823879
       4.9314485       130.84851    0.0076967191
       4.9899311       130.83531     0.012775303
       5.0484138       130.82213    0.0093015734
       5.1069188       130.80898    0.0075647085
       5.1654267       130.79556    0.0058278435
       5.2239318       130.78241     0.016249033
       5.2824593       130.76929    0.0058280584
       5.3409672       130.75587    0.0040911934
       5.3994946       130.74275     0.016249248
       5.4580259       130.72939    0.0058280584
       5.5163240       130.71629    0.0023543285
       5.5748553       130.70291    0.0075649234
       5.6334066       130.68983    0.0093015734
       5.6919622       130.67648    0.0040907637
       5.7502604       130.66339    0.0040909786
       5.8088403       130.65009    0.0040909786
       5.8674212       130.63678    0.0058278435
       5.9257441       130.62372    0.0075894244
       5.9843245       130.61040    0.0023618051
       6.0429311       130.59712    0.0093319641
       6.1012578       130.58382    0.0058468846
       6.1598644       130.57053     0.012817044
       6.2182178       130.55725     0.011074504
       6.2768512       130.54401     0.011074504
       6.3352046       130.53072    0.0093319641
       6.3938379       130.51747    0.0075894244
       6.4522467       130.50426     0.011074504
       6.5106273       130.49100    0.0058468846
       6.5692601       130.47775    0.0093319641
       6.6276693       130.46452     0.011074504
       6.6860781       130.45131    0.0093319641
       6.7447734       130.43787    0.0058468846
       6.8031816       130.42465     0.011074504
       6.8616199       130.41145    0.0091167224
       6.9200625       130.39801    0.0074144137
       6.9785008       130.38483   0.00060517864
       7.0372219       130.37167    0.0057121049
       7.0956950       130.35826     0.010819031
